"Ｓ-10 雇用保険_失業給付金支給総額_一般休職者給付支給総額_　　　基本手当_支給金額","百万円","12642.7","-","-","-","-","4758.0","-","-","3018.0","2589.0","2185.0","1795.0","1468.0","1776.0","931.853474","601.0","465.0","372.0","267.083","199.0","141.0","94.498867","69.5752","70.0","48.0","25.0"
"Ｓ-10 雇用保険_失業給付金支給総額_一般休職者給付支給総額_　　　延長給付支給総額","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｓ-10 雇用保険_失業給付金支給総額_一般休職者給付支給総額_　　　延長給付支給総額_個別延長","件","-","-","9061.0","69699.0","10412.0","11142.0","11813.0","12420.0","12820.0","13180.0","13531.0","13772.0","14018.0","14015.0","14034.0","13938.0","13711.0","13484.0","13327.0","13311.0","13292.0","13327.0","13399.0","13465.0","13566.0","13615.0"
"Ｓ-10 雇用保険_失業給付金支給総額_一般休職者給付支給総額_　　　延長給付支給総額_訓練延長","件","-","-","7387.0","8440.0","9045.0","9756.0","10317.0","10716.0","10960.0","11265.0","11524.0","11687.0","11881.0","11914.0","11975.0","11958.0","11811.0","11655.0","11569.0","11586.0","11597.0","11957.0","12023.0","12077.0","12109.0","12185.0"
"Ｓ-10 雇用保険_失業給付金支給総額_一般休職者給付支給総額_技能習得手当","件","-","-","1674.0","1259.0","1367.0","1386.0","1496.0","1704.0","1860.0","1915.0","2007.0","2085.0","2137.0","2101.0","2059.0","1980.0","1900.0","1829.0","1758.0","1725.0","1695.0","1370.0","1376.0","1388.0","1398.0","1379.0"
"Ｓ-10 雇用保険_失業給付金支給総額_一般休職者給付支給総額_寄宿手当","人","-","-","160287.0","164879.0","169285.0","174118.0","179253.0","183680.0","184827.0","185996.0","186351.0","186709.0","182435.0","170785.0","167523.0","162491.0","158708.0","160011.0","164674.0","165444.0","164871.0","164643.0","167208.0","166006.0","167422.0","172076.0"
"Ｓ-10 雇用保険_失業給付金支給総額_一般休職者給付支給総額_傷病手当","円","-","-","229148.0","234459.0","243809.0","255134.0","265925.0","273368.0","277986.0","284018.0","285807.0","289549.0","291960.0","285677.0","284398.0","284403.0","283015.0","279860.0","278068.0","277012.0","276220.0","272467.0","271958.0","272455.0","267164.0",""
"Ｓ-10 雇用保険_失業給付金支給総額_高齢休職者給付金_受給者数","円","","","","","","","","","","","","","","","","","","","","","","","","334014.0","319351.0","314130.0"
"Ｓ-10 雇用保険_失業給付金支給総額_高齢休職者給付金_支給金額","百万円","-","-","51964.0","54292.0","59048.0","71798.0","77269.0","81635.0","84497.0","90794.0","101878.0","105479.0","109582.0","106644.990621","97302.963842","94967.041447","91857.835242","92228.905517","86360.005","86519.0","87692.0","88943.0","90986.428122","93336.255","93154.0","98890.0"
"Ｓ-10 雇用保険_失業給付金支給総額_特例一時金_受給者数","人","-","-","87167.0","97483.0","106812.0","115176.0","107137.0","113795.0","120156.0","126200.0","135415.0","141820.0","148697.0","152468.0","158787.0","165930.0","173861.0","182245.0","190700.0","199006.0","250360.0","212925.0","223169.0","・・・","256286.0","273314.0"
"Ｓ-10 雇用保険_失業給付金支給総額_特例一時金_支給金額","百万円","-","-","78923.0","86845.0","98060.0","107405.0","107458.0","115963.0","122228.0","132724.0","142405.0","146421.0","148723.0","155476.116","160097.14159999997","164374.5139","166983.92528","172648.2471","177360.652","179383.0","182750.0","183538.0","184251.9569","・・・","210001.0","213574.0"
"Ｓ-10 雇用保険_失業給付金支給総額_日雇求職者給付_受給者実人員","人","-","-","13533.0","24386.0","34486.0","43943.0","37550.0","46038.0","54398.0","62619.0","74091.0","82871.0","92087.0","98402.0","107167.0","116773.0","127049.0","137873.0","148602.0","159159.0","168019.0","177830.0","190440.0","204804.0","219228.0","241780.0"
"Ｓ-10 雇用保険_失業給付金支給総額_日雇求職者給付_支給金額","百万円","-","-","11303.0","20046.0","29434.0","38350.0","38268.0","46649.0","54105.0","63673.0","75558.0","82332.0","89655.0","96025.6199","103215.79309999998","110417.2128","115796.12378000001","124281.3221","132045.491","136750.0","142907.0","146411.0","149848.8478","161958.775","168729.0","179152.0"
"Ｓ-10 雇用保険_失業給付金支給総額_就職促進給付支給総額","人","-","-","10657.0","18341.0","26365.0","33752.0","25696.0","32328.0","37879.0","45144.0","54767.0","61666.0","69477.0","76326.0","83137.0","90933.0","99434.0","108508.0","117646.0","126474.0","133420.0","141591.0","152493.0","165136.0","177890.0","197294.0"
"Ｓ-10 雇用保険_失業給付金支給総額_就職促進給付支給総額_常用就職支度金","百万円","-","-","8970.0","15448.0","22890.0","29961.0","29423.0","36011.0","41688.0","48926.0","59097.0","64242.0","70395.0","76592.6435","81930.5633","87428.4083","91031.02438","97996.543","104460.942","107638.0","111979.0","114120.1743","116000.4517","126606.151","131917.0","139730.0"
"Ｓ-10 雇用保険_失業給付金支給総額_就職促進給付支給総額_再就職手当","人","-","-","333.0","533.0","762.0","896.0","1017.0","1127.0","1307.0","1426.0","1566.0","1724.0","1853.0","2056.0","2203.0","2377.0","2478.0","2644.0","2718.0","2847.0","2990.0","3058.0","3188.0","3280.0","3360.0","3627.0"
"Ｓ-10 雇用保険_失業給付金支給総額_就職促進給付支給総額_就業手当","百万円","-","-","318.0","516.0","780.0","935.0","699.0","795.0","935.0","1064.0","1183.0","1303.0","1392.0","1563.6209","1679.3712","1812.4334","2043.3071","2014.6673","2046.07","2132.0","2234.0","2266.0","2355.2282","2416.807","2469.0","2641.0"
"Ｓ-10 雇用保険_失業給付金支給総額_就職促進給付支給総額_移転費","人","-","-","2543.0","4309.0","5833.0","7498.0","8826.0","10419.0","11910.0","13487.0","15065.0","16644.0","18305.0","20020.0","21827.0","23463.0","25137.0","26721.0","28238.0","29838.0","31609.0","33181.0","34759.0","36388.0","37978.0","40859.0"
"Ｓ-10 雇用保険_失業給付金支給総額_就職促進給付支給総額_広域求職活動費","百万円","-","-","2015.0","3314.0","4722.0","6201.0","6702.0","8247.0","9693.0","11647.0","13116.0","14500.0","15946.0","17869.3555","19605.8586","21176.3711","22721.7923","24270.1118","25538.479","26981.0","28694.0","30025.0","31493.1679","32935.817","34343.0","36782.0"
"","人","-","-","-","268.0","397.0","474.0","589.0","649.0","765.0","837.0","939.0","1052.0","943.0","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ "
"Ｓ-11 国民健康保険_年度末現在適用状況_世帯数","百万円","-","-","-","194.0","304.0","367.0","468.0","529.0","633.0","731.0","826.0","920.0","756.0","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ "
"Ｓ-11 国民健康保険_年度末現在適用状況_被保険者","人","-","-","-","935.0","1129.0","1323.0","1422.0","1515.0","1627.0","1725.0","1754.0","1785.0","1509.0","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ "
"Ｓ-11 国民健康保険_保険料：税　歳入決算額","百万円","-","-","-","573.0","738.0","886.0","976.0","1067.0","1156.0","1305.0","1335.0","1367.0","1166.0","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ "
"Ｓ-11 国民健康保険_保険給付総額","人","-","-","73634.0","73097.0","72326.0","71233.0","69587.0","67757.0","65758.0","63581.0","61324.0","58949.0","56610.0","54066.0","51620.0","49157.0","46812.0","44372.0","42098.0","39847.0","37341.0","35095.0","32729.0","30574.0","28764.0","23969.0"
"Ｓ-11 国民健康保険_保険給付総額_一般被保険者分_療養給付費","百万円","-","-","67620.0","66899.0","68626.0","69055.0","69190.0","69314.0","68123.0","69051.0","66847.0","64089.0","59069.0","59450.4961","56881.34850000001","53957.3011","51187.801499999994","48366.925","45315.161","42632.0","39843.0","37127.0","34403.1091","31946.537000000004","29839.0","24407.0"
"Ｓ-11 国民健康保険_保険給付総額_一般被保険者分_療養費","人","-","-","31790.0","31523.0","31136.0","30601.0","29748.0","28825.0","27853.0","26813.0","25774.0","24736.0","23702.0","22544.0","21432.0","20310.0","19254.0","18193.0","17159.0","16153.0","15056.0","14034.0","12960.0","11918.0","11049.0","8939.0"
"Ｓ-11 国民健康保険_保険給付総額_一般被保険者分_高額療養費","百万円","-","-","45903.0","45592.0","46824.0","47223.0","47242.0","47221.0","46344.0","46884.0","45298.0","43390.0","41509.0","40069.4416","38183.5926","36080.3597","34076.2325","32084.2808","29911.593","27981.0","25979.0","24014.0","22004.0547","20225.252","18710.0","14860.0"
"Ｓ-11 国民健康保険_保険給付総額_一般被保険者分_その他","人","-","-","23859.0","24164.0","24280.0","24274.0","23945.0","23499.0","22967.0","22370.0","21663.0","20860.0","20033.0","19150.0","18263.0","17377.0","16534.0","15626.0","14826.0","13961.0","12971.0","12139.0","11262.0","10578.0","10001.0","8202.0"
"Ｓ-11 国民健康保険_保険給付総額_退職被保険者分","百万円","-","-","8141.0","8144.0","8428.0","8589.0","8671.0","8752.0","8636.0","8795.0","8529.0","8160.0","7803.0","7552.1235","7201.0899","6816.3686","6454.4163","6074.8153","5689.951","5321.0","4926.0","4572.0","4229.5553","3948.552","3645.0","2968.0"
"","人","-","-","3154.0","3043.0","2921.0","2810.0","2741.0","2677.0","2574.0","2456.0","2366.0","2268.0","2166.0","2078.0","1996.0","1901.0","1834.0","1754.0","1664.0","1573.0","1500.0","1440.0","1374.0","1310.0","1246.0","1106.0"
"Ｓ-12 船員保険_普通保険_船舶所有者数","百万円","-","-","3185.0","3069.0","3052.0","2994.0","3003.0","3020.0","2940.0","2943.0","2851.0","2727.0","2585.0","2505.3566","2428.4709","2306.234","2220.1571","2107.7143","1977.831","1861.0","1772.0","1686.0","1609.8663","1526.097","1451.0","1278.0"
"Ｓ-12 船員保険_普通保険_被保険者数_強制適用","人","-","-","14831.0","14367.0","13989.0","13548.0","13153.0","12756.0","12364.0","11942.0","11521.0","11085.0","10709.0","10294.0","9929.0","9569.0","9190.0","8799.0","8449.0","8160.0","7814.0","7482.0","7133.0","6768.0","6468.0","5722.0"
"Ｓ-12 船員保険_普通保険_被保険者数_任意継続","百万円","-","-","10391.0","10094.0","10322.0","10249.0","10274.0","10322.0","10204.0","10430.0","10169.0","9812.0","7172.0","9323.5744","9068.1951","8754.3388","8436.9956","8100.1146","7735.786","7470.0","7165.0","6856.0","6559.6328","6246.636","5984.0","5301.0"
"Ｓ-12 船員保険_普通保険_平均標準報酬月額_強制適用","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｓ-12 船員保険_普通保険_平均標準報酬月額_任意継続","人","-","-","-","-","-","7711.0","7204.0","6964.0","6871.0","6717.0","6018.0","5798.0","5854.0","5913.0","5648.0","5635.0","5586.0","5259.0","4772.0","5542.0","5090.0","4883.0","4821.0","4721.0","4269.0","4777.0"
"Ｓ-12 船員保険_失業保険_船舶所有者数","件","-","-","-","-","-","86513.0","79682.0","73141.0","68066.0","64156.0","60234.0","61418.0","61005.0","59963.0","59251.0","58553.0","58900.0","57467.0","55808.0","59094.0","58253.0","56203.0","55058.0","53985.0","52510.0","52001.0"
"Ｓ-12 船員保険_失業保険_被保険者数","百万円","-","-","-","-","-","11538.0","11411.0","11366.0","11163.0","10997.0","10685.0","10397.0","10284.0","10269.0","9981.0","9964.0","9876.0","9381.0","9279.0","9083.0","9019.0","8774.0","8667.0","8421.0","8272.0","8024.0"
"Ｓ-12 船員保険_失業保険_平均標準報酬月額","件","-","-","-","-","-","51035.0","46577.0","42064.0","38610.0","36106.0","34012.0","33273.0","30273.0","29825.0","29595.0","29812.0","29405.0","28503.0","28101.0","31076.0","30595.0","29199.0","28730.0","28230.0","27328.0","27666.0"
"Ｓ-12 船員保険_保険料収納済額","百万円","-","-","-","-","-","3515.0","3343.0","3343.0","3047.0","2898.0","2879.0","2843.0","2542.0","2515.0","2363.0","2474.0","2355.0","2117.0","2092.0","2174.0","2015.0","1848.0","2030.0","1933.0","1970.0","1991.0"
"Ｓ-12 船員保険_疾病部門給付総額","件","-","-","-","-","-","19411.0","17036.0","14941.0","13150.0","11869.0","10353.0","9972.0","9448.0","9169.0","8638.0","8687.0","8351.0","7767.0","7349.0","7835.0","7553.0","7177.0","6873.0","6693.0","6379.0","6458.0"
"Ｓ-12 船員保険_疾病部門給付総額_被保険者分_件数","百万円","-","-","-","-","-","2646.0","2489.0","2307.0","2066.0","2039.0","1781.0","1724.0","1662.0","1650.0","1580.0","1570.0","1510.0","1379.0","1288.0","1351.0","1321.0","1279.0","1146.0","1152.0","1096.0","1086.0"
"Ｓ-12 船員保険_疾病部門給付総額_被保険者分_給付金額","件","-","-","-","-","-","668.0","632.0","580.0","570.0","543.0","496.0","400.0","416.0","356.0","334.0","396.0","326.0","326.0","324.0","275.0","356.0","327.0","286.0","277.0","262.0","273.0"
"Ｓ-12 船員保険_疾病部門給付総額_被扶養者分_件数","百万円","-","-","-","-","-","891.0","946.0","845.0","926.0","887.0","873.0","645.0","760.0","656.0","663.0","679.0","570.0","507.0","558.0","429.0","561.0","542.0","489.0","406.0","401.0","410.0"
"Ｓ-12 船員保険_疾病部門給付総額_被扶養者分_給付金額","件","-","-","-","-","-","14.0","12.0","13.0","15.0","11.0","9.0","8.0","8.0","9.0","7.0","3.0","15.0","9.0","18.0","5.0","11.0","11.0","9.0","8.0","8.0","13.0"
"Ｓ-12 船員保険_旧法　年金受給権者_人数","百万円","-","-","-","-","-","60.0","71.0","99.0","75.0","74.0","40.0","62.0","69.0","79.0","46.0","9.0","117.0","63.0","136.0","38.0","101.0","90.0","54.0","76.0","63.0","110.0"
"Ｓ-12 船員保険_旧法　年金受給権者_年金額","件","-","-","-","-","-","52.0","52.0","41.0","53.0","53.0","38.0","36.0","35.0","44.0","49.0","29.0","42.0","42.0","36.0","45.0","45.0","51.0","39.0","40.0","40.0","40.0"
"Ｓ-12 船員保険_失業給付支払_件数","百万円","-","-","-","-","-","27.0","29.0","23.0","24.0","33.0","26.0","23.0","23.0","32.0","35.0","21.0","27.0","30.0","25.0","29.0","29.0","38.0","29.0","33.0","31.0","29.0"
"Ｓ-12 船員保険_失業給付支払_金額","件","-","-","-","-","-","15333.0","15373.0","15502.0","15668.0","15574.0","15326.0","17729.0","20825.0","20560.0","20628.0","19626.0","20761.0","20002.0","19218.0","19076.0","18880.0","18659.0","18342.0","17981.0","17761.0","16857.0"
"","百万円","-","-","-","-","-","4398.0","4533.0","4748.0","5025.0","5062.0","5086.0","5097.0","5227.0","5337.0","5294.0","5210.0","5297.0","5202.0","5098.0","4982.0","4908.0","4899.0","4838.0","4745.0","4638.0","4326.0"
"Ｓ-13 組合管掌健康保険_被保険者数（年度末現在）計","件","-","-","-","-","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","595.0","609.0","589.0","599.0","614.0","659.0","608.0","594.0","583.0"
"Ｓ-13 組合管掌健康保険_被保険者数（年度末現在）計_本部組合","百万円","-","-","-","-","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","77.0","78.0","74.0","74.0","73.0","77.0","72.0","70.0","69.0"
"Ｓ-13 組合管掌健康保険_被保険者数（年度末現在）計_支部組合","件","-","-","-","-","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","223.0","153.0","193.0","214.0","165.0","120.0","148.0","138.0","111.0"
"Ｓ-13 組合管掌健康保険_被扶養者数（年度末現在）計","百万円","-","-","-","-","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","6.0","4.0","6.0","6.0","5.0","3.0","4.0","4.0","3.0"
"Ｓ-13 組合管掌健康保険_被扶養者数（年度末現在）計_本部組合","百万円","-","-","-","-","-","10076.0","10878.0","11572.0","11651.0","11329.0","10688.0","10324.0","10208.0","9332.0","8724.0","8438.0","7717.0","7237.0","6309.0","6327.0","6295.0","6137.0","6133.0","6086.0","4890.0","4906.0"
"Ｓ-13 組合管掌健康保険_被扶養者数（年度末現在）計_支部組合","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｓ-13 組合管掌健康保険_平均標準報酬月額","","12551.0","-","-","-","-","14452.0","-","-","15349.0","15623.0","15944.0","16325.0","16592.0","16649.0","16696.0","16733.0","16471.0","16462.0","16331.0","16355.0","16326.0","16321.0","16387.0","16337.0","16311.0","16499.0"
"Ｓ-13 組合管掌健康保険_平均標準報酬月額_本部組合","人","170300.0","-","-","-","-","184112.0","-","-","195721.0","197525.0","198637.0","199023.0","198055.0","195767.0","194630.0","191866.0","190566.0","190625.0","190541.0","193303.0","195953.0","199849.0","204946.0","209326.0","211710.0","220058.0"
"Ｓ-13 組合管掌健康保険_平均標準報酬月額_支部組合","百万円","7517.0","-","-","-","-","9297.396","-","-","8776.0","8875.0","8953.0","9049.0","9127.0","9070.305794","8676.429","8476.880707","11055.687797","10823.0","11625.0","11466.0","11707.0","13272.0","15187.0","10622.0","7683.0","10801.0"
